iteration,total_runs,obs_realization,par_realization,oname:sim_otype:lst_usecol:conc_tag:general.ph,oname:sim_otype:lst_usecol:conc_tag:majoranion.alkalinity,oname:sim_otype:lst_usecol:conc_tag:majoranion.cl,oname:sim_otype:lst_usecol:conc_tag:majoranion.s(6),oname:sim_otype:lst_usecol:conc_tag:majorcation.ca,oname:sim_otype:lst_usecol:conc_tag:majorcation.k,oname:sim_otype:lst_usecol:conc_tag:majorcation.mg,oname:sim_otype:lst_usecol:conc_tag:majorcation.na,oname:sim_otype:lst_usecol:conc_tag:minoranion.f,oname:sim_otype:lst_usecol:conc_tag:trace.al,oname:sim_otype:lst_usecol:conc_tag:trace.as,oname:sim_otype:lst_usecol:conc_tag:trace.ba,oname:sim_otype:lst_usecol:conc_tag:trace.cr,oname:sim_otype:lst_usecol:conc_tag:trace.fe,oname:sim_otype:lst_usecol:conc_tag:trace.mn,oname:sim_otype:lst_usecol:conc_tag:trace.p,oname:sim_otype:lst_usecol:conc_tag:trace.si,oname:sim_otype:lst_usecol:conc_tag:trace.sr,oname:sim_otype:lst_usecol:conc_tag:trace.u,oname:calcite_otype:arr_i:0_j:0,oname:dolomite_otype:arr_i:0_j:0,oname:gypsum_otype:arr_i:0_j:0,oname:strontianite_otype:arr_i:0_j:0,oname:witherite_otype:arr_i:0_j:0,oname:co2g_otype:arr_i:0_j:0,oname:cax2_otype:arr_i:0_j:0,oname:mgx2_otype:arr_i:0_j:0,oname:kx_otype:arr_i:0_j:0,oname:nax_otype:arr_i:0_j:0,oname:quartz_otype:arr_i:0_j:0,oname:albite_otype:arr_i:0_j:0,oname:kaolinite_otype:arr_i:0_j:0,oname:muscovite_otype:arr_i:0_j:0,oname:uraninite_otype:arr_i:0_j:0,oname:arsenopyrite_otype:arr_i:0_j:0,oname:goethite_otype:arr_i:0_j:0,oname:feoh3_otype:arr_i:0_j:0,oname:siderite_otype:arr_i:0_j:0,oname:mnoh3_otype:arr_i:0_j:0,oname:fluorapatite_otype:arr_i:0_j:0,oname:halite_otype:arr_i:0_j:0,oname:illite_otype:arr_i:0_j:0,oname:chromite_otype:arr_i:0_j:0,oname:mix-ratio-sol-upstream_otype:arr_i:0_j:0,oname:mix-ratio-sol-downstream_otype:arr_i:0_j:0
0,60,0,0,7.06097,3.75639,0.22236,9.15313,5.39283,0.147516,0.0427396,2.88505,0.0870295,0.15981,0.545304,14.5826,1.79149,0.590354,0.110047,9.92782,0.155254,0.552833,0.0078936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,1,1,0.174365,0.054327,17.0593,0.0734277,1.00896,0.0266302,1.90659,1.73572,0.00565463,2.41382e-06,0.125437,0.064955,0.172108,0.00164678,1.22493,3.3056,0.0242466,0.0666021,0.00785457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,2,2,8.0533,4.22659,0.0959173,12.2083,8.11301,40.7744,0.0181825,1.33679,0.0279452,22.6807,0.393936,0.194635,13.6106,0.274554,0.939431,10.631,41.4021,10.4209,0.0079246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,3,3,5.62427,0.000365049,7.69423,0.0203618,0.647365,0.106809,0.0304658,3.15001,0.0480522,0.162635,0.715378,1.19783,10.3654,11.3957,4.98516,0.437197,0.112033,0.361186,4.08706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,4,4,9.17169,92.0252,0.145594,55.7979,11.0528,6.34024,0.0278116,1.98515,0.0502448,16.6837,0.0641893,0.319282,8.05306,0.474933,8.92426,11.1784,8.09213,3.79415,6.95492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,5,5,6.56703,0.0175648,9.48139,6.89505e-05,0.457335,0.0944521,0.0156954,2.08714,0.0184673,9.87218,0.330235,0.0603729,0.452822,2.95633,0.0392337,0.32336,0.534011,6.66754,0.00787732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,6,6,4.71465,3.09052,0.864369,0.0900931,3.21584,0.0647426,2.37876,1.5412,0.028036,0.141044,0.388594,3.79443,17.5301,4.04194,16.0089,9.00161,0.0664726,0.794701,0.00785067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,7,7,5.51118,3.32482,0.114376,0.0560931,3.82624,6.45861,0.0217404,1.56379,0.0364841,16.6941,3.70772,4.08169,0.686872,3.38714,4.23863,9.34808,7.9938,5.51075,0.0078527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,8,8,3.27998,0.100718,0.0374818,0.163526,7.33562,0.0259053,0.868169,0.521923,0.00562167,0.170354,0.124053,0.0642025,8.22471,1.8714,23.1428,1.08936,0.0241368,24.5764,0.00786683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,9,9,8.59638,4.40508,0.0611213,12.84,9.42063,3.45331,0.0114706,0.869855,0.0136127,15.1566,4.05261,0.115135,0.311322,0.167985,0.0284622,10.9019,4.44273,0.116443,0.239182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,10,10,3.02642,0.000312281,0.000908401,0.000805179,0.0613158,0.0593059,0.0164225,1.24345,0.0197834,0.0274183,0.0189032,0.172199,0.592428,13.4944,0.0410867,0.333312,0.0602314,9.80837,0.00786669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,11,11,3.88903,0.0557304,2.02955,2.56027,2.4342,0.195113,0.0592919,4.44179,0.12782,1.20708,1.55921,4.8577,3.11861,2.1882,0.154322,0.0341274,0.216155,0.855103,0.00789114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,12,12,5.35609,2.10618,0.136241,7.84343,0.478016,0.0917888,0.279718,1.84569,0.0462865,0.150621,0.181526,5.64579,0.871955,1.41589,0.0660268,7.36189,0.0961628,12.4249,6.96667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,13,13,0.0863792,8.3683e-06,0.104067,0.000659185,3.78947e-05,0.0709671,0.81532,1.43282,0.0318057,0.0084927,0.98876,4.81011,0.357793,14.3328,0.0497995,1.76322,0.0726768,0.215629,21.7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,14,14,0.0307901,8.2671e-06,8.20656,0.000735836,0.0906801,0.0550281,1.84147,1.93848,0.0215797,0.0426994,0.317436,0.157415,0.434235,14.2916,0.0379016,1.52439,0.0557164,2.88588,0.00786975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,15,15,4.08824,0.000962763,0.123233,4.37175e-06,0.00703062,0.142473,0.0444433,3.1734,0.0779131,1.8491,1.11085,23.3416,9.97805,12.7308,3.01383,0.515494,0.170485,11.7693,0.00787142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,16,16,4.39274,0.0115941,11.5089,0.00378185,0.171505,0.13017,17.0291,4.06724,0.0628641,0.154246,0.91,0.476022,9.02523,2.46034,0.00107702,0.476852,0.136693,8.55307,6.96515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,17,17,1.81427,0.0590636,21.8925,3.29191,2.72734,0.123179,7.00436,5.05168,0.0676894,0.509826,0.608605,0.41627,1.32376,0.961854,0.0895197,1.43948,0.127244,14.127,0.00791694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,18,18,5.16817,2.04402,0.063541,7.54408,0.388144,4.22392,0.150198,0.892976,0.0148212,15.6099,0.239558,0.147853,0.324421,1.52244,0.95797,7.27436,5.27092,0.12105,6.96678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,19,19,0.128778,0.0274925,0.0497252,0.0121511,0.686009,0.0344906,7.36955,0.699222,0.00967789,0.0832548,4.36535,0.0898652,0.239972,0.626778,0.0228302,1.73318,0.0333569,0.091245,0.0078632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,20,20,2.13015,0.074375,0.138424,2.46766,3.33792,0.0943952,4.00182,1.87461,0.0472023,0.427237,0.381267,0.299195,0.891776,1.12844,0.0671361,1.32729,0.0967919,11.1153,6.96487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,21,21,9.41635,4.73249,0.0947283,11.0565,12.5062,77.2551,6.67553,1.32723,0.0272505,25.8726,0.388792,0.192203,7.04777,0.0621897,0.00463428,11.4008,76.5271,0.194073,0.00795904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,22,22,0.321736,3.41637e-06,0.139887,0.0178663,0.374986,0.0950982,0.0267409,1.88882,0.0480384,0.0250863,0.614199,11.383,0.903551,14.3735,15.2994,2.1363,0.0976946,0.15102,0.00786468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,23,23,6.45295,3.3193,0.185456,8.60542,3.56943,0.123823,9.33554,2.4496,0.0693454,0.158602,0.856946,8.82097,9.31167,0.833606,0.0910936,9.14573,0.130439,0.43782,6.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,24,24,2.52082,1.91199,7.58781,0.0744113,0.700105,0.0111985,1.03532,0.864066,0.00247581,7.48546,0.0798485,0.042883,7.85432,5.08118,23.9894,7.35335,0.126451,12.5958,0.00786404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,25,25,0.828031,0.0100264,1.90549,0.00345663,3.12553,0.0885919,25.4253,2.41913,0.0520812,2.18989,0.00673149,6.01141,0.984082,1.54249,0.072341,0.932977,0.115332,0.332004,6.96732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,26,26,0.0645863,0.00787174,0.186878,1.44729,0.0202894,0.125523,0.365858,2.45939,0.0702785,0.0151129,0.863753,0.0754795,14.3097,0.11552,0.0917904,2.18259,0.130161,13.4481,6.96688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,27,27,3.21574,0.00448057,0.0517577,0.0445632,1.46835,0.0356896,12.79,0.727851,0.0101258,0.142774,1.13304,12.7909,0.251991,1.98904,0.0238272,0.0494846,0.0349698,0.0955534,0.00785678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,28,28,0.523762,0.00360357,0.0522095,0.0268203,1.28844,0.175101,0.0194522,3.50489,0.10708,0.0902499,0.862215,0.648314,6.72591,0.412129,8.17827,2.62732,0.179715,0.687103,0.00785664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,29,29,5.14603,0.000785037,6.31705,0.165611,5.29106,0.145776,0.071508,5.72224,0.158674,5.31514,1.94352,1.00294,4.50082,11.7511,0.187147,0.00137323,0.344165,6.82167,36.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,30,30,5.41479,0.000145173,0.0802565,0.0938466,3.03819,0.00312891,0.0151647,1.1158,0.0192819,6.60879,0.317136,0.157225,6.03089,11.5479,3.89973,0.141978,0.156926,0.15852,0.00785988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,31,31,5.49379,2.39414,9.45621,8.13325,0.957114,0.0503771,1.30712,1.91629,0.0187614,0.0857229,4.87815,4.86157,0.388715,1.31776,0.0345299,7.81014,0.050909,0.143265,0.00759827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,32,32,6.97815,0.00125969,0.175545,0.0509213,1.64816,0.118256,0.0335791,2.32545,0.054793,10.5786,14.8624,16.1268,1.24791,10.1754,0.0860016,0.45589,0.886516,16.1513,0.00787254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,33,33,5.19595,0.000344352,0.142476,0.147973,4.74632,0.0344312,0.027241,1.91556,0.0480549,5.68489,0.154227,17.2014,0.925003,11.7162,9.936,0.00195837,0.179889,6.70716,0.00785141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,34,34,7.12304,3.97947,0.684775,0.0397216,6.73301,0.0392172,4.43027,0.957438,0.0122866,0.119163,0.209216,0.105244,0.282955,2.3463,0.0263365,10.2518,0.038856,0.106518,6.96319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,35,35,1.49827,0.00786892,0.118397,0.0803205,3.6193,0.0812362,2.54385,1.61394,0.0383285,0.440805,6.39962,0.248197,10.029,0.929739,20.1057,2.14744,0.0821347,15.4202,6.96554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,36,36,5.70284,0.000359872,4.18679,0.000788889,0.0600062,0.000535328,0.0161307,1.70356,0.0192558,7.66215,0.204293,8.85697,6.05703,11.3434,0.0403414,0.329602,0.230841,5.16976,0.00787125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,37,37,5.04574,0.000994688,0.0902139,0.0840731,2.72482,0.0611967,3.3081,1.2489,0.0239283,0.123579,0.432104,0.180308,12.4594,1.28778,0.0428448,0.0752259,0.0629224,0.181842,8.30451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,38,38,0.891298,0.00160839,0.0292327,0.0922344,2.69973,0.0209729,0.00529875,0.407461,0.00315163,0.207421,0.0903614,19.5623,0.127088,14.3225,10.4207,2.73881,0.0178863,0.0498508,0.00787536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,39,39,3.06358,0.0232401,9.8149,0.0687206,2.81249,0.0754238,25.722,2.58899,0.034656,0.0266685,0.465977,22.055,6.24388,1.82049,0.0531591,0.319358,0.0774711,4.75233,6.96509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,40,40,6.43735,0.00504362,0.123963,0.0277436,0.896538,0.044216,9.11614,1.68833,0.0339536,9.55228,31.4385,17.09,0.765835,2.05568,0.0598056,0.391502,0.539199,0.265882,0.00787757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,41,41,0.0316791,7.53889e-06,7.74218,0.000386764,0.0553488,0.0324806,1.99787,1.28743,0.00855459,0.0435802,0.163697,0.0833653,4.73587,14.2927,0.0213133,1.64142,0.0310569,0.0848111,17.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,42,42,5.61131,2.60473,2.25706,8.4986,1.39792,2.92561,0.0203678,1.86975,0.0330786,14.9043,14.5054,0.220777,10.945,1.2347,12.0263,8.22542,4.21849,2.98003,0.00788862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,43,43,10.1507,89.5568,0.020863,50.1668,14.3875,0.0145377,29.3318,0.300941,0.00100701,0.100687,0.058743,0.0326854,12.4131,0.717933,0.670864,11.6364,0.0131249,0.785337,0.00802521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,44,44,6.38565,3.75752,0.0621734,0.073889,5.72675,14.7603,5.86846,0.871447,0.014351,18.9242,0.233022,0.116704,0.315304,2.83661,4.43472,9.92518,15.8181,15.1939,6.96425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,45,45,5.86143,3.47174,0.153789,0.0639156,4.41436,0.147746,0.0293356,2.05956,0.0545815,10.6899,0.686605,0.338674,5.39965,3.18084,0.074918,9.55206,0.886324,0.34591,0.00785476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,46,46,0.256837,0.00492554,0.0936245,0.0375101,0.480884,0.0644223,0.445937,1.29473,0.0273082,0.0094352,0.381489,0.188427,0.528405,0.0449533,0.0445598,2.43596,0.0649264,0.976719,0.0078664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,47,47,6.07261,3.32168,0.142954,5.78888,3.52605,0.0962767,0.0273398,1.92772,0.0494522,0.124789,0.630196,0.310612,1.50996,1.1574,0.463304,9.30705,0.100632,1.09824,6.96548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,48,48,0.308718,0.000573369,11.1041,0.00831231,23.9151,0.0584518,9.14114,2.33876,0.0208971,0.984259,0.362483,8.37117,0.775748,0.75965,8.4583,0.337947,0.0652436,0.180783,0.00786547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,49,49,0.375575,0.000891402,0.0631262,0.00816003,26.2814,0.0434333,10.3129,0.886002,0.0116713,0.125494,2.63017e-05,18.4893,11.055,0.85787,9.58161,0.281412,0.043347,0.120083,6.96724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,50,50,7.0785,3.86269,6.03232,8.31143,5.9758,23.4299,11.5776,1.74121,0.0207571,20.4812,2.12327,0.153315,14.2208,0.595767,0.0369858,10.0029,24.4572,0.154622,6.96339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,51,51,0.184167,2.61131e-05,16.1036,0.0105728,19.3884,0.139755,7.08248,4.84894,0.0706418,0.687744,6.57964,0.504236,1.68252,0.552505,6.59251,0.497532,0.151306,0.525021,0.00786303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,52,52,0.0189489,0.000182979,4.68547,0.00172955,0.2056,0.111827,2.18471,2.95616,0.0602841,0.0553631,3.80717,0.371814,2.79888,14.2747,2.40565,1.33516,0.116542,11.883,0.00787574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,53,53,6.61053,3.64949,0.100797,7.86473,4.86249,0.0684976,0.0191524,1.39173,0.0303421,0.114781,0.416862,1.44958,0.582357,0.759988,0.0481633,9.78645,0.0708415,1.23537,0.00787322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,54,54,8.76707,4.42963,0.0759843,13.0591,9.74475,0.0518336,17.1308,1.07475,0.0194495,0.113773,9.33268,0.14848,0.408252,0.140528,0.0358198,10.8722,0.05373,9.57814,6.95796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,55,55,8.0887,4.19836,0.126473,12.3172,7.9278,0.0851139,0.0241279,1.73277,0.0414751,0.113971,0.546751,0.269476,0.790672,0.267392,18.6403,10.5833,0.0898903,8.7985,0.00792797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,56,56,5.61923,2.50762,0.210908,9.61057,1.18385,0.140161,0.040519,2.75288,0.0814608,0.164095,0.997521,0.496285,1.64935,1.13876,0.303467,8.06431,0.147759,0.51631,0.00789685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,57,57,6.20876,3.54006,6.44206,0.0262693,4.56879,12.7073,5.8365,1.16348,0.00787126,18.445,0.154795,1.15127,10.1426,2.88148,0.975763,9.58286,13.5888,0.0805804,6.96495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,58,58,3.33432,0.000165141,0.0696542,0.0213419,0.693109,0.0478437,0.0131131,0.97478,0.0164657,0.108578,2.84727,20.5732,0.363251,13.2837,8.75326,0.00199457,0.0481438,0.134538,0.00787099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,base,base,0.0464741,4.03052e-05,0.00153186,0.00213787,0.0339756,0.0869628,1.70216,1.79812,0.0426357,0.0266165,0.183341,0.120637,0.00648872,0.00180408,0.0406647,1.63842,0.0898871,0.133127,1.75309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,0,0,0.433453,5.56179e-05,1.61787,0.010777,0.607815,0.0908391,0.669854,2.1721,0.0450304,0.056761,0.0995752,6.80528,2.40031,0.30775,2.47647,2.17782,0.0929621,4.13885,6.9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,1,1,0.379913,0.00152244,6.01254,0.0225155,0.689724,0.0537861,0.889715,1.72218,0.0205538,0.0375951,0.463658,3.02316,0.813201,0.218195,1.26187,2.39196,0.0533449,2.76251,6.86314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,2,2,0.543939,1.99794e-05,2.50228,0.0310285,0.970261,0.0884174,1.64999,2.21419,0.04334,0.0926647,0.301305,4.01178,0.806727,0.380962,2.13744,2.27498,0.090236,3.38128,6.96675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,3,3,0.458032,0.000121704,2.26754,0.0145685,0.66276,0.087397,0.805709,2.16859,0.042639,0.0642979,0.172647,2.09143,4.31879,0.321182,2.30403,2.17851,0.0892199,2.72207,6.85058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,4,4,1.32653,0.0162584,1.82089,0.0428642,2.50416,0.0717001,6.60475,1.77946,0.0318925,0.391899,2.07157,4.07926,1.73716,0.771312,2.00203,1.92615,0.0721829,4.65422,6.96618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,5,5,2.0241,0.0551756,3.64752,0.0217086,3.54936,0.0702719,2.82748,1.91832,0.0309084,0.460543,0.0496329,1.16202,1.42407,1.10399,0.950375,1.49017,0.0706373,3.81133,5.70104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,6,6,0.474437,0.000100194,0.914976,0.0198675,0.820089,0.0761571,1.21213,1.77652,0.0349812,0.0683623,0.058313,4.76665,4.3793,0.344544,4.47965,2.30642,0.0772744,3.5976,6.77243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,7,7,0.373317,2.39265e-05,0.567559,0.000819635,0.445829,0.079524,0.314407,1.80066,0.0372718,0.038565,0.0125322,4.61491,2.61016,0.270718,1.25895,2.14205,0.0810307,3.13113,6.96683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,8,8,0.579421,0.000156851,0.932856,0.0422502,1.20552,0.0714131,2.37064,1.67584,0.0318472,0.102843,0.0254547,4.31452,2.71725,0.417457,4.57825,2.39127,0.0720316,7.96028,6.96672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,9,9,1.10747,0.0195416,0.459876,2.53595,3.38866,0.0523163,27.6011,1.54346,0.0295333,2.93297,1.85886,3.51715,0.177891,0.945272,1.42198,1.0353,0.0844641,3.26645,5.8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,10,10,0.0531709,1.25819e-05,0.659594,1.12837,0.025178,0.0685862,1.59826,1.59454,0.0302332,0.0227425,4.76739e-05,0.0419315,1.16145,0.0841442,0.0479957,1.66933,0.0701639,6.28857,5.47553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,11,11,0.479601,0.000921364,2.09583,0.0126615,0.627941,0.0953098,0.719756,2.3201,0.0481848,0.0722869,0.977816,4.00949,0.93749,0.322829,1.53517,2.0915,0.0976748,2.85861,5.62756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,12,12,0.375407,0.000423598,0.736728,0.00127424,0.395879,0.0837981,0.22912,1.91464,0.0401619,0.0394588,0.0281731,5.10033,1.9474,0.264657,1.15223,2.05864,0.0855888,7.00773,6.96684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,13,13,0.375406,0.000246822,0.768043,0.00106377,0.411493,0.0745646,0.254853,1.72658,0.0339549,0.0389635,0.226244,3.55048,2.00825,0.266717,1.7644,2.08618,0.0757753,3.38945,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,14,14,0.0142446,0.000437299,4.38381,0.0281223,0.0989073,0.0604798,2.56423,1.7724,0.0250744,0.0671844,0.0146355,0.318318,0.64015,0.00851703,0.176299,1.64822,0.0617342,3.44438,3.75649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,15,15,0.312507,0.000236222,1.71694,0.00492283,0.265751,0.0876121,0.0479581,2.11767,0.0428161,0.0232212,0.0599521,6.83739,4.69305,0.229264,2.17245,2.02488,0.0897519,5.2698,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,16,16,0.392428,0.000226657,1.36241,0.00321462,0.459625,0.0835665,0.345832,1.98949,0.0400174,0.0442393,0.24058,4.55516,2.38699,0.277735,1.83282,2.10355,0.0852941,3.96806,5.66071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,17,17,0.290574,0.0002079,2.19247,0.014769,0.222181,0.0801625,0.0142838,2.00827,0.0377405,0.0178999,0.720691,4.13928,1.8553,0.216717,2.33538,2.00712,0.0817969,5.35724,1.84815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,18,18,0.468211,0.000416229,2.99581,0.0134606,0.644097,0.0731846,0.759348,1.92908,0.0329828,0.0667533,0.90322,3.89646,1.76619,0.321652,1.19038,2.13781,0.0740915,3.30415,6.96681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
